path,count,coverage,types
ecclesiasticalCareer.regularOrder[].meta.dates[],421,0.020894337187949773,"{'list': 453, 'dict': 452}"
politicalCareer.justiceFacts[].meta.names[],417,0.02069581616953695,"{'list': 444, 'str': 768}"
professionalCareer.medicine[],415,0.020596555660330536,"{'list': 415, 'dict': 578}"
professionalCareer.medicine[].meta,415,0.020596555660330536,{'dict': 578}
professionalCareer.medicine[].value,415,0.020596555660330536,{'str': 578}
ecclesiasticalCareer.regularOrder[].meta.dates[].type,414,0.02054692540572733,{'str': 452}
textualProduction.religion.opus[].dateAndPlace[].meta.dates[].date,414,0.02054692540572733,{'int': 1383}
professionalCareer.representation[].meta.places[],402,0.019951362350488857,"{'list': 633, 'str': 875}"
professionalCareer.representation[].meta.names[],398,0.019752841332076033,"{'list': 572, 'str': 888}"
relationalInsertion.controversyOrDebates[].reference[],395,0.019603950568266415,"{'list': 437, 'str': 527}"
