path,count,coverage,types
assets.incomes[].meta.names[],30,0.0014889076380961833,{'str': 38}
orality.orality[].meta.places[],30,0.0014889076380961833,{'str': 42}
professionalCareer.kingdowChurchFunction[].meta.dates[].endDate.date,30,0.0014889076380961833,{'int': 37}
professionalCareer.kingdowChurchFunction[].meta.dates[].endDate.type,30,0.0014889076380961833,{'str': 37}
professionalCareer.kingdowChurchFunction[].meta.dates[].startDate.date,30,0.0014889076380961833,{'int': 37}
professionalCareer.kingdowChurchFunction[].meta.dates[].startDate.type,30,0.0014889076380961833,{'str': 37}
relationalInsertion.memberOfGroups[].meta.dates[].type,30,0.0014889076380961833,{'str': 35}
relationalInsertion.professionalRelationships[].reference[],30,0.0014889076380961833,{'str': 39}
relationalInsertion.socialClassOrigin[].meta.names[],30,0.0014889076380961833,{'str': 35}
textualProduction.discussedPhilosophy.opus[].dateAndPlace[].value,30,0.0014889076380961833,{'str': 126}
textualProduction.discussedPhilosophy.opus[].mainTitle,30,0.0014889076380961833,{'str': 85}
textualProduction.discussedPhilosophy.opus[].title[].meta.titles[],30,0.0014889076380961833,{'str': 85}
textualProduction.discussedPhilosophy.opus[].title[].value,30,0.0014889076380961833,{'str': 85}
textualProduction.discussedPhilosophy.value,30,0.0014889076380961833,{'str': 30}
textualProduction.philosophyExtended.opus[].editionBefore1700[].meta.dates[].type,30,0.0014889076380961833,{'str': 466}
textualProduction.philosophyExtended.opus[].editionBefore1700[].meta.places[],30,0.0014889076380961833,{'str': 470}
textualProduction.political.opus[].dateAndPlace[].meta.institutions[],30,0.0014889076380961833,{'str': 50}
textualProduction.political.opus[].manuscrits[].meta.institutions[],30,0.0014889076380961833,{'str': 541}
textualProduction.political.opus[].titleVariant[].meta.titles[],30,0.0014889076380961833,{'str': 52}
textualProduction.political.opus[].titleVariant[].value,30,0.0014889076380961833,{'str': 53}
textualProduction.religion.opus[].versions[].modernEdition[].meta.titles[],30,0.0014889076380961833,{'str': 102}
textualProduction.science.opus[].manuscrits[].meta.names[],30,0.0014889076380961833,{'str': 507}
assets.otherHousing[].reference[],29,0.0014392773834929773,{'str': 39}
otherActivities.otherActivities[].meta.names[],29,0.0014392773834929773,{'str': 61}
politicalCareer.justiceFacts[].meta.titles[],29,0.0014392773834929773,{'str': 31}
politicalCareer.violentDeath[].meta.institutions[],29,0.0014392773834929773,{'str': 44}
professionalCareer.culturalFunction[].meta.dates[].endDate.date,29,0.0014392773834929773,{'int': 34}
professionalCareer.culturalFunction[].meta.dates[].endDate.type,29,0.0014392773834929773,{'str': 34}
professionalCareer.culturalFunction[].meta.dates[].startDate.date,29,0.0014392773834929773,{'int': 34}
professionalCareer.culturalFunction[].meta.dates[].startDate.type,29,0.0014392773834929773,{'str': 34}
professionalCareer.culturalFunction[].meta.institutions[],29,0.0014392773834929773,{'str': 38}
professionalCareer.kingdomCulturalFunction[].value,29,0.0014392773834929773,{'str': 38}
textualProduction.discussedPhilosophy.opus[].manuscrits[].value,29,0.0014392773834929773,{'str': 322}
textualProduction.medicineOpus.opus[].dateAndPlace[].meta.dates[].date,29,0.0014392773834929773,{'int': 120}
textualProduction.medicineOpus.opus[].language[].value,29,0.0014392773834929773,{'str': 61}
textualProduction.music.opus[].dateAndPlace[].value,29,0.0014392773834929773,{'str': 81}
textualProduction.music.opus[].mainTitle,29,0.0014392773834929773,{'str': 69}
textualProduction.music.opus[].manuscrits[].value,29,0.0014392773834929773,{'str': 180}
textualProduction.music.opus[].title[].meta.titles[],29,0.0014392773834929773,{'str': 69}
textualProduction.music.opus[].title[].value,29,0.0014392773834929773,{'str': 69}
textualProduction.music.value,29,0.0014392773834929773,{'str': 29}
textualProduction.philosophy.opus[].editionBefore1700[].meta.titles[],29,0.0014392773834929773,{'str': 148}
textualProduction.philosophyExtended.opus[].editionBefore1700[].meta.dates[].date,29,0.0014392773834929773,{'int': 448}
textualProduction.religion.opus[].editionBefore1700[].meta.dates[].endDate.date,29,0.0014392773834929773,{'int': 103}
textualProduction.religion.opus[].editionBefore1700[].meta.dates[].endDate.type,29,0.0014392773834929773,{'str': 103}
textualProduction.religion.opus[].editionBefore1700[].meta.dates[].startDate.date,29,0.0014392773834929773,{'int': 103}
textualProduction.religion.opus[].editionBefore1700[].meta.dates[].startDate.type,29,0.0014392773834929773,{'str': 103}
textualProduction.religion.opus[].versions[].française[].meta.titles[],29,0.0014392773834929773,{'str': 54}
textualProduction.religion.opus[].versions[].française[].value,29,0.0014392773834929773,{'str': 56}
commissions.otherCommission[].meta.places[],28,0.0013896471288897712,{'str': 31}
otherActivities.otherActivities[].meta.places[],28,0.0013896471288897712,{'str': 42}
politicalCareer.violentDeath[].comment[],28,0.0013896471288897712,{'str': 29}
relationalInsertion.connectionsWith[].reference[],28,0.0013896471288897712,{'str': 56}
textualProduction.discussedHistory.opus[].dateAndPlace[].value,28,0.0013896471288897712,{'str': 46}
textualProduction.discussedHistory.opus[].mainTitle,28,0.0013896471288897712,{'str': 30}
textualProduction.discussedHistory.opus[].manuscrits[].value,28,0.0013896471288897712,{'str': 379}
textualProduction.discussedHistory.opus[].title[].meta.titles[],28,0.0013896471288897712,{'str': 30}
textualProduction.discussedHistory.opus[].title[].value,28,0.0013896471288897712,{'str': 30}
textualProduction.discussedHistory.value,28,0.0013896471288897712,{'str': 28}
textualProduction.justice.opus[].editionBefore1700[].meta.dates[].date,28,0.0013896471288897712,{'int': 179}
textualProduction.justice.opus[].modernEdition[].meta.titles[],28,0.0013896471288897712,{'str': 59}
textualProduction.philosophy.opus[].title[].reference[],28,0.0013896471288897712,{'str': 92}
textualProduction.philosophyExtended.opus[].editorialWork[].meta.names[],28,0.0013896471288897712,{'str': 91}
textualProduction.philosophyExtended.opus[].editorialWork[].value,28,0.0013896471288897712,{'str': 83}
textualProduction.religion.opus[].modernEdition[].comment[],28,0.0013896471288897712,{'str': 34}
textualProduction.science.opus[].dateAndPlace[].meta.dates[].endDate.date,28,0.0013896471288897712,{'int': 62}
textualProduction.science.opus[].dateAndPlace[].meta.dates[].endDate.type,28,0.0013896471288897712,{'str': 62}
textualProduction.science.opus[].dateAndPlace[].meta.dates[].startDate.date,28,0.0013896471288897712,{'int': 62}
textualProduction.science.opus[].dateAndPlace[].meta.dates[].startDate.type,28,0.0013896471288897712,{'str': 62}
textualProduction.science.opus[].dateAndPlace[].reference[],28,0.0013896471288897712,{'str': 162}
ecclesiasticalCareer.regularFunctions[].meta.dates[],27,0.001340016874286565,{'empty_list': 29}
textualProduction.administrativePractice.opus[].dateAndPlace[].meta.places[],27,0.001340016874286565,{'str': 83}
textualProduction.discussedPhilosophy.opus[].incipits[].value,27,0.001340016874286565,{'str': 86}
professionalCareer.kingdomVariousFunction[].meta.names[],26,0.001290386619683359,{'str': 33}
professionalCareer.kingdomVariousFunction[].reference[],26,0.001290386619683359,{'str': 31}
relationalInsertion.memberOfGroups[].meta.dates[].date,26,0.001290386619683359,{'int': 31}
textualProduction.discussedReligion.opus[].language[].value,26,0.001290386619683359,{'str': 48}
textualProduction.history.opus[].dateAndPlace[].reference[],26,0.001290386619683359,{'str': 44}
textualProduction.history.opus[].manuscrits[].meta.institutions[],26,0.001290386619683359,{'str': 845}
textualProduction.history.opus[].versions[].dateAndPlace[].value,26,0.001290386619683359,{'str': 116}
textualProduction.history.opus[].versions[].manuscrits[].value,26,0.001290386619683359,{'str': 490}
textualProduction.music.opus[].incipits[].value,26,0.001290386619683359,{'str': 67}
textualProduction.philosophy.opus[].manuscrits[].meta.places[],26,0.001290386619683359,{'str': 693}
textualProduction.philosophyExtended.opus[].language[].value,26,0.001290386619683359,{'str': 79}
textualProduction.political.opus[].dateAndPlace[].reference[],26,0.001290386619683359,{'str': 60}
textualProduction.religion.opus[].versionWork[].value,26,0.001290386619683359,{'str': 57}
textualProduction.religion.opus[].versions[].dateAndPlace[].meta.dates[].type,26,0.001290386619683359,{'str': 48}
textualProduction.religion.opus[].versions[].editionBefore1700[].meta.dates[].date,26,0.001290386619683359,{'int': 150}
textualProduction.religion.opus[].versions[].editionBefore1700[].meta.dates[].type,26,0.001290386619683359,{'str': 157}
textualProduction.religion.opus[].versions[].editionBefore1700[].meta.places[],26,0.001290386619683359,{'str': 154}
textualProduction.religion.opus[].versions[].editionBefore1700[].value,26,0.001290386619683359,{'str': 167}
textualProduction.religion.opus[].versions[].versionWork[].meta.names[],26,0.001290386619683359,{'str': 85}
textualProduction.science.opus[].dateAndPlace[].meta.titles[],26,0.001290386619683359,{'str': 96}
assets.incomes[].meta.places[],25,0.001240756365080153,{'str': 39}
professionalCareer.kingdomVariousFunction[].meta.institutions[],25,0.001240756365080153,{'str': 33}
textualProduction.history.opus[].titleVariant[].meta.titles[],25,0.001240756365080153,{'str': 34}
textualProduction.history.opus[].titleVariant[].value,25,0.001240756365080153,{'str': 35}
textualProduction.litterature.opus[].dedicaceOrAdress[].value,25,0.001240756365080153,{'str': 58}
textualProduction.philosophy.opus[].editionBefore1700[].meta.names[],25,0.001240756365080153,{'str': 227}
textualProduction.philosophy.opus[].manuscrits[].meta.institutions[],25,0.001240756365080153,"{'str': 592, 'empty_list': 1}"
textualProduction.philosophyExtended.opus[].titleVariant[].meta.titles[],25,0.001240756365080153,{'str': 40}
textualProduction.philosophyExtended.opus[].titleVariant[].value,25,0.001240756365080153,{'str': 40}
textualProduction.political.opus[].manuscrits[].meta.id,25,0.001240756365080153,{'str': 349}
textualProduction.science.opus[].manuscrits[].meta.dates[].date,25,0.001240756365080153,{'int': 369}
textualProduction.science.opus[].manuscrits[].meta.dates[].type,25,0.001240756365080153,{'str': 408}
curriculum.preUniversity[].comment[],24,0.0011911261104769469,{'str': 25}
ecclesiasticalCareer.benefits[].comment[],24,0.0011911261104769469,{'str': 30}
professionalCareer.business[].meta.places[],24,0.0011911261104769469,{'str': 29}
professionalCareer.townAdministrator[].meta.dates[].endDate.date,24,0.0011911261104769469,{'int': 30}
professionalCareer.townAdministrator[].meta.dates[].endDate.type,24,0.0011911261104769469,{'str': 30}
professionalCareer.townAdministrator[].meta.dates[].startDate.date,24,0.0011911261104769469,{'int': 30}
professionalCareer.townAdministrator[].meta.dates[].startDate.type,24,0.0011911261104769469,{'str': 30}
relationalInsertion.friends[].meta.places[],24,0.0011911261104769469,{'str': 28}
relationalInsertion.memberOfGroups[].meta.places[],24,0.0011911261104769469,{'str': 28}
textualProduction.justice.opus[].dateAndPlace[].meta.dates[].endDate.date,24,0.0011911261104769469,{'int': 44}
textualProduction.justice.opus[].dateAndPlace[].meta.dates[].endDate.type,24,0.0011911261104769469,{'str': 44}
textualProduction.justice.opus[].dateAndPlace[].meta.dates[].startDate.date,24,0.0011911261104769469,{'int': 44}
textualProduction.justice.opus[].dateAndPlace[].meta.dates[].startDate.type,24,0.0011911261104769469,{'str': 44}
textualProduction.litterature.opus[].dedicaceOrAdress[].meta.names[],24,0.0011911261104769469,{'str': 74}
textualProduction.medicineOpus.opus[].editionBefore1700[].meta.places[],24,0.0011911261104769469,{'str': 507}
textualProduction.medicineOpus.opus[].editionBefore1700[].value,24,0.0011911261104769469,{'str': 522}
textualProduction.medicineOpus.opus[].modernEdition[].value,24,0.0011911261104769469,{'str': 81}
textualProduction.philosophy.opus[].dedicaceOrAdress[].meta.names[],24,0.0011911261104769469,{'str': 35}
textualProduction.philosophy.opus[].dedicaceOrAdress[].value,24,0.0011911261104769469,{'str': 29}
textualProduction.political.opus[].editionBefore1700[].meta.names[],24,0.0011911261104769469,{'str': 115}
textualProduction.political.opus[].modernEdition[].comment[],24,0.0011911261104769469,{'str': 41}
curriculum.collegeFundations[].meta.places[],23,0.0011414958558737406,{'str': 28}
curriculum.preUniversity[].meta.dates[].date,23,0.0011414958558737406,{'int': 25}
politicalCareer.exil[].meta.titles[],23,0.0011414958558737406,{'str': 23}
professionalCareer.kingdomVariousFunction[].meta.dates[].date,23,0.0011414958558737406,{'int': 24}
relationalInsertion.controversyOrDebates[].meta.dates[].endDate.date,23,0.0011414958558737406,{'int': 26}
relationalInsertion.controversyOrDebates[].meta.dates[].endDate.type,23,0.0011414958558737406,{'str': 26}
relationalInsertion.controversyOrDebates[].meta.dates[].startDate.date,23,0.0011414958558737406,{'int': 26}
relationalInsertion.controversyOrDebates[].meta.dates[].startDate.type,23,0.0011414958558737406,{'str': 26}
textualProduction.history.opus[].editionBefore1700[].meta.names[],23,0.0011414958558737406,{'str': 195}
textualProduction.justice.opus[].dateAndPlace[].reference[],23,0.0011414958558737406,{'str': 44}
textualProduction.medicineOpus.opus[].editionBefore1700[].meta.dates[].date,23,0.0011414958558737406,{'int': 495}
textualProduction.medicineOpus.opus[].editionBefore1700[].meta.dates[].type,23,0.0011414958558737406,{'str': 501}
textualProduction.medicineOpus.opus[].modernEdition[].meta.titles[],23,0.0011414958558737406,{'str': 78}
textualProduction.philosophy.opus[].manuscrits[].meta.titles[],23,0.0011414958558737406,{'str': 96}
assets.otherHousing[].meta.dates[].type,22,0.0010918656012705345,{'str': 24}
assets.parisHousing[].meta.dates[].endDate.date,22,0.0010918656012705345,{'int': 22}
assets.parisHousing[].meta.dates[].endDate.type,22,0.0010918656012705345,{'str': 22}
assets.parisHousing[].meta.dates[].startDate.date,22,0.0010918656012705345,{'int': 22}
assets.parisHousing[].meta.dates[].startDate.type,22,0.0010918656012705345,{'str': 22}
ecclesiasticalCareer.communityFundations[].value,22,0.0010918656012705345,{'str': 26}
identity.activityMediane[].reference[],22,0.0010918656012705345,{'str': 23}
politicalCareer.justiceFacts[].meta.dates[].endDate.date,22,0.0010918656012705345,{'int': 25}
politicalCareer.justiceFacts[].meta.dates[].endDate.type,22,0.0010918656012705345,{'str': 25}
politicalCareer.justiceFacts[].meta.dates[].startDate.date,22,0.0010918656012705345,{'int': 25}
politicalCareer.justiceFacts[].meta.dates[].startDate.type,22,0.0010918656012705345,{'str': 25}
professionalCareer.kingdomCulturalFunction[].meta.names[],22,0.0010918656012705345,{'str': 32}
relationalInsertion.professionalRelationships[].meta.institutions[],22,0.0010918656012705345,{'str': 33}
textualProduction.history.opus[].dateAndPlace[].meta.places[],22,0.0010918656012705345,{'str': 37}
textualProduction.music.opus[].modernEdition[].value,22,0.0010918656012705345,{'str': 81}
textualProduction.philosophyExtended.opus[].dedicaceOrAdress[].meta.names[],22,0.0010918656012705345,{'str': 35}
textualProduction.philosophyExtended.opus[].dedicaceOrAdress[].value,22,0.0010918656012705345,{'str': 31}
politicalCareer.exil[].meta.names[],21,0.0010422353466673284,{'str': 25}
politicalCareer.violentDeath[].meta.names[],21,0.0010422353466673284,{'str': 50}
professionalCareer.localAdministrationFunction[].meta.dates[].startDate.date,21,0.0010422353466673284,{'int': 30}
professionalCareer.localAdministrationFunction[].meta.dates[].startDate.type,21,0.0010422353466673284,{'str': 30}
professionalCareer.townAdministrator[].meta.dates[].date,21,0.0010422353466673284,{'int': 25}
textualProduction.discussedHistory.opus[].incipits[].value,21,0.0010422353466673284,{'str': 24}
textualProduction.history.opus[].dateAndPlace[].meta.titles[],21,0.0010422353466673284,{'str': 38}
textualProduction.justice.opus[].dateAndPlace[].meta.names[],21,0.0010422353466673284,{'str': 39}
textualProduction.philosophyExtended.opus[].manuscrits[].meta.id,21,0.0010422353466673284,{'str': 682}
textualProduction.political.opus[].manuscrits[].meta.titles[],21,0.0010422353466673284,{'str': 73}
textualProduction.religion.opus[].manuscrits[].reference[],21,0.0010422353466673284,{'str': 256}
textualProduction.religion.opus[].title[].meta.names[],21,0.0010422353466673284,{'str': 33}
textualProduction.religion.opus[].versions[].dateAndPlace[].meta.dates[].date,21,0.0010422353466673284,{'int': 34}
textualProduction.science.opus[].manuscrits[].meta.institutions[],21,0.0010422353466673284,{'str': 615}
assets.will[].comment[],20,0.0009926050920641223,{'str': 23}
ecclesiasticalCareer.regularFunctions[].meta.dates[].endDate,20,0.0009926050920641223,{'NoneType': 21}
identity.datesOfActivity[].meta.dates[].endDate,20,0.0009926050920641223,{'NoneType': 20}
politicalCareer.violentDeath[].meta.places[],20,0.0009926050920641223,{'str': 29}
professionalCareer.localAdministrationFunction[].meta.dates[].endDate.date,20,0.0009926050920641223,{'int': 29}
professionalCareer.localAdministrationFunction[].meta.dates[].endDate.type,20,0.0009926050920641223,{'str': 29}
relationalInsertion.socialClassOrigin[].meta.places[],20,0.0009926050920641223,{'str': 22}
textualProduction.administrativePractice.opus[].dateAndPlace[].meta.names[],20,0.0009926050920641223,{'str': 30}
textualProduction.administrativePractice.opus[].dedicaceOrAdress[].value,20,0.0009926050920641223,{'str': 68}
textualProduction.justice.opus[].editorialWork[].value,20,0.0009926050920641223,{'str': 27}
textualProduction.justice.opus[].incipits[].comment[],20,0.0009926050920641223,{'str': 23}
textualProduction.music.opus[].modernEdition[].meta.titles[],20,0.0009926050920641223,{'str': 76}
textualProduction.philosophyExtended.opus[].dateAndPlace[].meta.dates[].endDate.date,20,0.0009926050920641223,{'int': 31}
textualProduction.philosophyExtended.opus[].dateAndPlace[].meta.dates[].endDate.type,20,0.0009926050920641223,{'str': 31}
textualProduction.philosophyExtended.opus[].dateAndPlace[].meta.dates[].startDate.date,20,0.0009926050920641223,{'int': 31}
textualProduction.philosophyExtended.opus[].dateAndPlace[].meta.dates[].startDate.type,20,0.0009926050920641223,{'str': 31}
textualProduction.religion.opus[].editorialWork[].meta.titles[],20,0.0009926050920641223,{'str': 32}
textualProduction.science.opus[].versionWork[].value,20,0.0009926050920641223,{'str': 98}
curriculum.collegeFundations[].meta.names[],19,0.0009429748374609162,{'str': 30}
curriculum.university[].meta.titles[],19,0.0009429748374609162,{'str': 21}
politicalCareer.importantPosition[].meta.titles[],19,0.0009429748374609162,{'str': 26}
textualProduction.administrativePractice.opus[].dateAndPlace[].reference[],19,0.0009429748374609162,{'str': 31}
textualProduction.administrativePractice.opus[].dedicaceOrAdress[].meta.names[],19,0.0009429748374609162,{'str': 48}
textualProduction.administrativePractice.opus[].modernEdition[].comment[],19,0.0009429748374609162,{'str': 21}
textualProduction.discussedReligion.opus[].modernEdition[].value,19,0.0009429748374609162,{'str': 67}
textualProduction.history.opus[].editorialWork[].meta.names[],19,0.0009429748374609162,{'str': 57}
textualProduction.history.opus[].editorialWork[].value,19,0.0009429748374609162,{'str': 41}
textualProduction.history.opus[].manuscrits[].meta.dates[].date,19,0.0009429748374609162,{'int': 445}
textualProduction.history.opus[].manuscrits[].meta.dates[].type,19,0.0009429748374609162,{'str': 471}
textualProduction.history.opus[].manuscrits[].meta.names[],19,0.0009429748374609162,{'str': 265}
textualProduction.history.opus[].versions[].incipits[].value,19,0.0009429748374609162,{'str': 67}
textualProduction.history.opus[].versions[].modernEdition[].value,19,0.0009429748374609162,{'str': 65}
textualProduction.litterature.opus[].dateAndPlace[].meta.names[],19,0.0009429748374609162,{'str': 60}
textualProduction.political.opus[].manuscrits[].meta.places[],19,0.0009429748374609162,{'str': 607}
textualProduction.religion.opus[].versionWork[].meta.names[],19,0.0009429748374609162,{'str': 49}
textualProduction.science.opus[].editionBefore1700[].meta.names[],19,0.0009429748374609162,{'str': 60}
textualProduction.science.opus[].incipits[].comment[],19,0.0009429748374609162,{'str': 26}
textualProduction.science.opus[].versionWork[].meta.names[],19,0.0009429748374609162,{'str': 117}
assets.otherHousing[].meta.dates[].date,18,0.00089334458285771,{'int': 20}
assets.will[].meta.institutions[],18,0.00089334458285771,{'str': 28}
identity.shortDescription[].meta.dates[].type,18,0.00089334458285771,{'str': 19}
relationalInsertion.politicalRelationships[].comment[],18,0.00089334458285771,{'str': 18}
textualProduction.history.opus[].versions[].modernEdition[].meta.titles[],18,0.00089334458285771,{'str': 62}
textualProduction.philosophy.opus[].incipits[].comment[],18,0.00089334458285771,{'str': 19}
textualProduction.political.opus[].incipits[].comment[],18,0.00089334458285771,{'str': 28}
textualProduction.religion.opus[].incipits[].reference[],18,0.00089334458285771,{'str': 23}
distinctiveSign.seals[].comment[],17,0.000843714328254504,{'str': 22}
politicalCareer.jailed[].meta.dates[].endDate.date,17,0.000843714328254504,{'int': 17}
politicalCareer.jailed[].meta.dates[].endDate.type,17,0.000843714328254504,{'str': 17}
politicalCareer.jailed[].meta.dates[].startDate.date,17,0.000843714328254504,{'int': 17}
politicalCareer.jailed[].meta.dates[].startDate.type,17,0.000843714328254504,{'str': 17}
professionalCareer.culturalFunction[].meta.places[],17,0.000843714328254504,{'str': 22}
professionalCareer.kingdomCulturalFunction[].meta.institutions[],17,0.000843714328254504,{'str': 21}
professionalCareer.localAdministrationFunction[].comment[],17,0.000843714328254504,{'str': 21}
relationalInsertion.connectionsWith[].meta.dates[].type,17,0.000843714328254504,{'str': 23}
relationalInsertion.connectionsWith[].meta.institutions[],17,0.000843714328254504,{'str': 23}
relationalInsertion.personalSocialClass[].comment[],17,0.000843714328254504,{'str': 17}
relationalInsertion.professionalRelationships[].meta.dates[].type,17,0.000843714328254504,{'str': 29}
textualProduction.discussedReligion.opus[].modernEdition[].meta.titles[],17,0.000843714328254504,{'str': 58}
textualProduction.history.opus[].versions[].française[].meta.titles[],17,0.000843714328254504,{'str': 49}
textualProduction.history.opus[].versions[].française[].value,17,0.000843714328254504,{'str': 47}
textualProduction.history.opus[].versions[].versionWork[].value,17,0.000843714328254504,{'str': 63}
textualProduction.philosophy.opus[].context[].meta.names[],17,0.000843714328254504,{'str': 33}
textualProduction.philosophy.opus[].context[].value,17,0.000843714328254504,{'str': 29}
textualProduction.philosophy.opus[].incipits[].meta.names[],17,0.000843714328254504,{'str': 31}
textualProduction.philosophy.opus[].incipits[].meta.titles[],17,0.000843714328254504,{'str': 64}
textualProduction.philosophyExtended.opus[].manuscrits[].meta.institutions[],17,0.000843714328254504,{'str': 100}
textualProduction.religion.opus[].versions[].allemande[].meta.titles[],17,0.000843714328254504,{'str': 73}
textualProduction.religion.opus[].versions[].allemande[].value,17,0.000843714328254504,{'str': 73}
textualProduction.science.opus[].dateAndPlace[].meta.places[],17,0.000843714328254504,{'str': 47}
textualProduction.science.opus[].editionBefore1700[].meta.titles[],17,0.000843714328254504,{'str': 86}
textualProduction.science.opus[].manuscrits[].meta.titles[],17,0.000843714328254504,{'str': 105}
textualProduction.science.opus[].versions[].dateAndPlace[].value,17,0.000843714328254504,{'str': 47}
commissions.otherCommission[].meta.titles[],16,0.0007940840736512979,{'str': 21}
curriculum.universityCollege[].meta.titles[],16,0.0007940840736512979,{'str': 17}
curriculum.university[].meta.dates[].endDate,16,0.0007940840736512979,{'NoneType': 16}
ecclesiasticalCareer.communityFundations[].meta.institutions[],16,0.0007940840736512979,{'str': 23}
identity.shortDescription[].comment[],16,0.0007940840736512979,{'str': 17}
politicalCareer.importantPosition[].meta.places[],16,0.0007940840736512979,{'str': 18}
professionalCareer.culturalFunction[].meta.names[],16,0.0007940840736512979,{'str': 32}
professionalCareer.localAdministrationFunction[].meta.places[],16,0.0007940840736512979,{'str': 26}
professionalCareer.universityFunction[].meta.dates[].endDate,16,0.0007940840736512979,{'NoneType': 16}
textualProduction.administrativePractice.opus[].dateAndPlace[].meta.institutions[],16,0.0007940840736512979,{'str': 27}
textualProduction.history.opus[].versions[].dateAndPlace[].meta.dates[].type,16,0.0007940840736512979,{'str': 47}
textualProduction.history.opus[].versions[].versionWork[].meta.names[],16,0.0007940840736512979,{'str': 58}
textualProduction.justice.opus[].dateAndPlace[].meta.titles[],16,0.0007940840736512979,{'str': 75}
textualProduction.justice.opus[].editorialWork[].meta.names[],16,0.0007940840736512979,{'str': 50}
textualProduction.medicineOpus.opus[].dedicaceOrAdress[].meta.names[],16,0.0007940840736512979,{'str': 54}
textualProduction.medicineOpus.opus[].dedicaceOrAdress[].value,16,0.0007940840736512979,{'str': 45}
textualProduction.philosophyExtended.opus[].manuscrits[].meta.dates[].date,16,0.0007940840736512979,{'int': 98}
textualProduction.philosophyExtended.opus[].manuscrits[].meta.dates[].type,16,0.0007940840736512979,{'str': 106}
textualProduction.science.opus[].manuscrits[].meta.places[],16,0.0007940840736512979,{'str': 582}
textualProduction.science.opus[].title[].reference[],16,0.0007940840736512979,{'str': 83}
textualProduction.science.opus[].versions[].manuscrits[].value,16,0.0007940840736512979,{'str': 161}
curriculum.preUniversity[].meta.names[],15,0.0007444538190480917,{'str': 16}
ecclesiasticalCareer.ecclesiasticalStatus[].meta.places[],15,0.0007444538190480917,{'str': 16}
orality.orality[].meta.institutions[],15,0.0007444538190480917,{'str': 21}
politicalCareer.exil[].meta.dates[].endDate.date,15,0.0007444538190480917,{'int': 15}
politicalCareer.exil[].meta.dates[].endDate.type,15,0.0007444538190480917,{'str': 15}
politicalCareer.exil[].meta.dates[].startDate.date,15,0.0007444538190480917,{'int': 15}
politicalCareer.exil[].meta.dates[].startDate.type,15,0.0007444538190480917,{'str': 15}
relationalInsertion.connectionsWith[].meta.dates[].date,15,0.0007444538190480917,{'int': 21}
textualProduction.administrativePractice.opus[].editionBefore1700[].value,15,0.0007444538190480917,{'str': 59}
textualProduction.administrativePractice.opus[].title[].reference[],15,0.0007444538190480917,{'str': 35}
textualProduction.discussedReligion.opus[].incipits[].comment[],15,0.0007444538190480917,{'str': 21}
textualProduction.discussedScience.opus[].dateAndPlace[].meta.names[],15,0.0007444538190480917,{'str': 55}
textualProduction.history.opus[].incipits[].comment[],15,0.0007444538190480917,{'str': 18}
textualProduction.history.opus[].versions[].dateAndPlace[].meta.dates[].date,15,0.0007444538190480917,{'int': 37}
textualProduction.justice.opus[].titleVariant[].meta.titles[],15,0.0007444538190480917,{'str': 20}
textualProduction.justice.opus[].titleVariant[].value,15,0.0007444538190480917,{'str': 21}
textualProduction.litterature.opus[].dedicaceOrAdress[].meta.institutions[],15,0.0007444538190480917,{'str': 40}
textualProduction.music.opus[].dateAndPlace[].meta.dates[].type,15,0.0007444538190480917,{'str': 22}
textualProduction.philosophyExtended.opus[].dateAndPlace[].meta.names[],15,0.0007444538190480917,{'str': 45}
textualProduction.philosophyExtended.opus[].dateAndPlace[].meta.titles[],15,0.0007444538190480917,{'str': 57}
textualProduction.political.opus[].title[].reference[],15,0.0007444538190480917,{'str': 32}
textualProduction.political.opus[].versions[].dateAndPlace[].value,15,0.0007444538190480917,{'str': 78}
textualProduction.political.opus[].versions[].manuscrits[].value,15,0.0007444538190480917,{'str': 326}
textualProduction.religion.opus[].modernEdition[].meta.dates[].type,15,0.0007444538190480917,{'str': 28}
textualProduction.religion.opus[].versions[].anglaise[].meta.titles[],15,0.0007444538190480917,{'str': 36}
textualProduction.religion.opus[].versions[].anglaise[].value,15,0.0007444538190480917,{'str': 36}
textualProduction.religion.opus[].versions[].hollandaise[].meta.titles[],15,0.0007444538190480917,{'str': 39}
textualProduction.religion.opus[].versions[].hollandaise[].value,15,0.0007444538190480917,{'str': 39}
textualProduction.science.opus[].dedicaceOrAdress[].meta.institutions[],15,0.0007444538190480917,{'str': 21}
assets.gifts[].comment[],14,0.0006948235644448856,{'str': 18}
bibliography.workReferences[].meta.names[],14,0.0006948235644448856,{'str': 16}
curriculum.grades[].meta.titles[],14,0.0006948235644448856,{'str': 17}
curriculum.university[].meta.names[],14,0.0006948235644448856,{'str': 16}
distinctiveSign.emblems[].value,14,0.0006948235644448856,{'str': 17}
ecclesiasticalCareer.communityFundations[].reference[],14,0.0006948235644448856,{'str': 21}
ecclesiasticalCareer.ecclesiasticalStatus[].meta.dates[].endDate.date,14,0.0006948235644448856,{'int': 15}
ecclesiasticalCareer.ecclesiasticalStatus[].meta.dates[].endDate.type,14,0.0006948235644448856,{'str': 15}
ecclesiasticalCareer.ecclesiasticalStatus[].meta.dates[].startDate.date,14,0.0006948235644448856,{'int': 15}
ecclesiasticalCareer.ecclesiasticalStatus[].meta.dates[].startDate.type,14,0.0006948235644448856,{'str': 15}
